CompanyCode,Plant,Material,Quantity,Amount,Currency,DocumentType,PostingDate,CostCenter,ProfitCenter,GLAccount,Vendor,Customer,FiscalYear,FiscalPeriod,DocumentNumber
COMP_C,PLANT_2,MAT_00050,49.43,1734.33,EUR,GI,2024-10-21,CC_1010,PC_101,G/L_40060,,CUST_50046,2024,10,DOC_86412372
COMP_D,PLANT_2,MAT_00086,825.35,5729.36,EUR,PO,2025-04-27,CC_1015,PC_101,G/L_40021,VEND_10050,,2025,4,DOC_82983872
COMP_B,PLANT_2,MAT_00082,133.04,1806.76,EUR,INV,2024-08-30,CC_1014,PC_110,G/L_40052,VEND_10082,CUST_50024,2024,8,DOC_63443320
COMP_B,PLANT_3,MAT_00012,161.72,4803.69,EUR,SO,2025-03-14,CC_1002,PC_110,G/L_40069,,CUST_50048,2025,3,DOC_93046436
COMP_B,PLANT_3,MAT_00006,221.24,259.14,EUR,SO,2025-03-17,CC_1016,PC_102,G/L_40039,,CUST_50081,2025,3,DOC_04476561
COMP_B,PLANT_1,MAT_00067,471.69,7131.58,EUR,GI,2024-04-15,CC_1007,PC_102,G/L_40014,,CUST_50048,2024,4,DOC_71179949
COMP_A,PLANT_1,MAT_00046,50.24,8261.54,EUR,PO,2025-01-01,CC_1003,PC_104,G/L_40083,VEND_10054,,2025,1,DOC_09641546
COMP_C,PLANT_1,MAT_00092,96.49,5530.28,EUR,INV,2025-03-24,CC_1009,PC_106,G/L_40011,VEND_10007,CUST_50058,2025,3,DOC_72737946
COMP_C,PLANT_3,MAT_00093,607.02,6751.14,EUR,INV,2025-02-02,CC_1014,PC_103,G/L_40036,VEND_10095,CUST_50013,2025,2,DOC_79917792
COMP_C,PLANT_2,MAT_00094,946.16,2001.17,EUR,GI,2024-11-14,CC_1007,PC_106,G/L_40065,,CUST_50015,2024,11,DOC_74635884
COMP_B,PLANT_3,MAT_00037,85.58,1529.4,EUR,INV,2024-12-15,CC_1018,PC_109,G/L_40053,VEND_10092,CUST_50001,2024,12,DOC_01647364
COMP_C,PLANT_1,MAT_00076,425.98,6057.73,EUR,SO,2024-05-25,CC_1013,PC_107,G/L_40033,,CUST_50091,2024,5,DOC_01556902
COMP_D,PLANT_2,MAT_00031,844.7,8619.5,EUR,SO,2025-07-03,CC_1006,PC_103,G/L_40016,,CUST_50083,2025,7,DOC_42935174
COMP_A,PLANT_1,MAT_00079,835.91,4325.08,EUR,GI,2023-10-31,CC_1006,PC_103,G/L_40085,,CUST_50089,2023,10,DOC_50145043
COMP_D,PLANT_5,MAT_00052,304.78,9113.61,EUR,PO,2024-04-29,CC_1020,PC_110,G/L_40078,VEND_10086,,2024,4,DOC_00427934
COMP_A,PLANT_3,MAT_00096,244.6,7654.01,EUR,INV,2025-06-08,CC_1009,PC_109,G/L_40006,VEND_10022,CUST_50074,2025,6,DOC_68593777
COMP_C,PLANT_2,MAT_00036,912.61,6727.39,EUR,PO,2025-04-14,CC_1009,PC_109,G/L_40018,VEND_10025,,2025,4,DOC_28971762
COMP_B,PLANT_1,MAT_00071,96.89,8571.76,EUR,GI,2024-08-21,CC_1012,PC_102,G/L_40097,,CUST_50010,2024,8,DOC_62805683
COMP_D,PLANT_3,MAT_00069,603.87,6035.4,EUR,PO,2024-12-04,CC_1005,PC_110,G/L_40099,VEND_10092,,2024,12,DOC_17590090
COMP_C,PLANT_3,MAT_00095,355.66,4877.13,EUR,PO,2024-03-01,CC_1014,PC_105,G/L_40028,VEND_10076,,2024,3,DOC_74358542
COMP_B,PLANT_4,MAT_00021,844.35,3734.34,EUR,GR,2025-04-12,CC_1004,PC_110,G/L_40023,VEND_10085,,2025,4,DOC_21322579
COMP_C,PLANT_2,MAT_00064,365.73,2645.79,EUR,GR,2023-11-17,CC_1013,PC_107,G/L_40053,VEND_10003,,2023,11,DOC_67182236
COMP_B,PLANT_5,MAT_00001,882.11,6396.18,EUR,SO,2025-04-18,CC_1012,PC_103,G/L_40090,,CUST_50007,2025,4,DOC_23356272
COMP_D,PLANT_3,MAT_00018,811.7,1107.39,EUR,INV,2023-11-16,CC_1009,PC_102,G/L_40095,VEND_10096,CUST_50059,2023,11,DOC_91193543
COMP_B,PLANT_2,MAT_00024,463.15,4472.83,EUR,GI,2024-08-06,CC_1019,PC_101,G/L_40099,,CUST_50083,2024,8,DOC_23798179
COMP_B,PLANT_3,MAT_00005,786.39,2913.51,EUR,SO,2023-12-17,CC_1003,PC_107,G/L_40000,,CUST_50044,2023,12,DOC_77099899
COMP_C,PLANT_3,MAT_00090,3.36,3908.81,EUR,INV,2023-08-01,CC_1020,PC_102,G/L_40042,VEND_10025,CUST_50081,2023,8,DOC_97176048
COMP_C,PLANT_1,MAT_00081,113.01,3010.01,EUR,GR,2023-12-20,CC_1019,PC_103,G/L_40066,VEND_10066,,2023,12,DOC_22457712
COMP_B,PLANT_4,MAT_00032,175.11,8607.4,EUR,SO,2024-05-03,CC_1005,PC_104,G/L_40000,,CUST_50001,2024,5,DOC_31622846
COMP_C,PLANT_2,MAT_00026,791.63,3539.37,EUR,GR,2025-02-11,CC_1010,PC_106,G/L_40076,VEND_10008,,2025,2,DOC_79556530
COMP_C,PLANT_3,MAT_00048,835.05,9381.82,EUR,PO,2024-03-03,CC_1019,PC_103,G/L_40069,VEND_10065,,2024,3,DOC_22631816
COMP_C,PLANT_5,MAT_00079,954.84,268.75,EUR,GR,2024-02-16,CC_1008,PC_107,G/L_40023,VEND_10072,,2024,2,DOC_87100147
COMP_D,PLANT_1,MAT_00070,149.57,5807.27,EUR,SO,2025-06-16,CC_1008,PC_107,G/L_40036,,CUST_50016,2025,6,DOC_86535046
COMP_B,PLANT_5,MAT_00034,154.13,5169.24,EUR,GR,2025-03-19,CC_1002,PC_110,G/L_40014,VEND_10046,,2025,3,DOC_73452716
COMP_B,PLANT_1,MAT_00066,765.65,1098.96,EUR,PO,2024-12-29,CC_1005,PC_107,G/L_40081,VEND_10018,,2024,12,DOC_86026860
COMP_A,PLANT_2,MAT_00076,509.14,9436.34,EUR,PO,2025-05-16,CC_1017,PC_106,G/L_40082,VEND_10038,,2025,5,DOC_42329784
COMP_C,PLANT_5,MAT_00083,556.65,1522.45,EUR,INV,2024-04-25,CC_1013,PC_103,G/L_40085,VEND_10037,CUST_50071,2024,4,DOC_20030668
COMP_D,PLANT_1,MAT_00042,20.22,5163.2,EUR,INV,2023-07-09,CC_1015,PC_108,G/L_40041,VEND_10100,CUST_50011,2023,7,DOC_63727635
COMP_C,PLANT_5,MAT_00049,854.87,8864.55,EUR,GR,2024-07-01,CC_1002,PC_110,G/L_40011,VEND_10078,,2024,7,DOC_83460458
COMP_A,PLANT_4,MAT_00053,479.28,4818.23,EUR,INV,2024-07-25,CC_1019,PC_109,G/L_40071,VEND_10033,CUST_50077,2024,7,DOC_61942428
COMP_A,PLANT_5,MAT_00085,459.85,462.51,EUR,SO,2024-06-07,CC_1009,PC_106,G/L_40060,,CUST_50035,2024,6,DOC_61828951
COMP_D,PLANT_2,MAT_00079,413.68,2491.13,EUR,INV,2025-04-30,CC_1009,PC_104,G/L_40073,VEND_10021,CUST_50022,2025,4,DOC_06111185
COMP_C,PLANT_2,MAT_00062,206.56,5230.44,EUR,SO,2025-02-22,CC_1011,PC_101,G/L_40049,,CUST_50067,2025,2,DOC_38851768
COMP_C,PLANT_3,MAT_00048,727.93,9232.6,EUR,SO,2024-09-02,CC_1004,PC_104,G/L_40018,,CUST_50008,2024,9,DOC_30282837
COMP_B,PLANT_5,MAT_00027,796.82,5583.95,EUR,PO,2025-03-15,CC_1018,PC_103,G/L_40003,VEND_10062,,2025,3,DOC_65645045
COMP_D,PLANT_4,MAT_00044,972.64,7099.12,EUR,INV,2024-01-25,CC_1009,PC_108,G/L_40020,VEND_10034,CUST_50001,2024,1,DOC_45220169
COMP_C,PLANT_2,MAT_00089,886.42,3619.1,EUR,SO,2023-07-21,CC_1012,PC_103,G/L_40052,,CUST_50074,2023,7,DOC_41980381
COMP_D,PLANT_2,MAT_00045,269.4,3414.22,EUR,PO,2024-03-07,CC_1019,PC_103,G/L_40076,VEND_10068,,2024,3,DOC_75932335
COMP_A,PLANT_3,MAT_00073,84.16,7425.79,EUR,GI,2024-04-24,CC_1011,PC_101,G/L_40033,,CUST_50032,2024,4,DOC_05239252
COMP_B,PLANT_4,MAT_00049,127.75,4745.82,EUR,GR,2025-05-20,CC_1017,PC_101,G/L_40041,VEND_10012,,2025,5,DOC_99675821
COMP_B,PLANT_4,MAT_00074,661.1,2344.5,EUR,SO,2024-02-23,CC_1014,PC_102,G/L_40077,,CUST_50064,2024,2,DOC_57861483
COMP_C,PLANT_4,MAT_00081,197.37,7762.72,EUR,SO,2025-07-03,CC_1003,PC_102,G/L_40064,,CUST_50071,2025,7,DOC_67322456
COMP_C,PLANT_2,MAT_00021,858.53,9778.04,EUR,SO,2024-08-18,CC_1003,PC_107,G/L_40052,,CUST_50021,2024,8,DOC_17293930
COMP_C,PLANT_1,MAT_00100,845.67,451.56,EUR,INV,2023-07-16,CC_1016,PC_107,G/L_40032,VEND_10086,CUST_50077,2023,7,DOC_81035248
COMP_D,PLANT_2,MAT_00032,901.45,9302.29,EUR,PO,2025-01-28,CC_1013,PC_107,G/L_40057,VEND_10097,,2025,1,DOC_12552109
COMP_C,PLANT_3,MAT_00052,950.13,606.49,EUR,INV,2023-11-18,CC_1017,PC_104,G/L_40083,VEND_10057,CUST_50062,2023,11,DOC_43084098
COMP_C,PLANT_1,MAT_00093,771.95,8688.53,EUR,SO,2024-12-08,CC_1008,PC_103,G/L_40025,,CUST_50006,2024,12,DOC_01226231
COMP_B,PLANT_5,MAT_00016,164.77,6091.08,EUR,SO,2024-08-24,CC_1015,PC_109,G/L_40008,,CUST_50089,2024,8,DOC_23589293
COMP_D,PLANT_2,MAT_00097,673.59,1398.24,EUR,PO,2025-03-26,CC_1012,PC_101,G/L_40021,VEND_10031,,2025,3,DOC_71937619
COMP_D,PLANT_5,MAT_00048,23.58,3307.72,EUR,GR,2024-08-31,CC_1004,PC_107,G/L_40021,VEND_10015,,2024,8,DOC_86819612
COMP_B,PLANT_5,MAT_00068,271.83,7988.78,EUR,PO,2023-10-29,CC_1014,PC_107,G/L_40054,VEND_10018,,2023,10,DOC_92625698
COMP_A,PLANT_2,MAT_00039,982.95,4591.78,EUR,PO,2025-05-20,CC_1007,PC_107,G/L_40031,VEND_10043,,2025,5,DOC_30459896
COMP_A,PLANT_1,MAT_00059,804.6,3696.14,EUR,SO,2024-02-05,CC_1017,PC_107,G/L_40075,,CUST_50047,2024,2,DOC_31039057
COMP_C,PLANT_5,MAT_00033,470.52,2007.52,EUR,GI,2023-08-14,CC_1020,PC_110,G/L_40085,,CUST_50076,2023,8,DOC_78987253
COMP_D,PLANT_5,MAT_00001,985.14,4506.54,EUR,PO,2024-10-29,CC_1018,PC_103,G/L_40029,VEND_10002,,2024,10,DOC_02301585
COMP_B,PLANT_5,MAT_00077,746.4,669.86,EUR,GI,2025-04-29,CC_1010,PC_103,G/L_40093,,CUST_50041,2025,4,DOC_75876357
COMP_C,PLANT_2,MAT_00069,463.27,6654.47,EUR,GR,2025-01-07,CC_1005,PC_109,G/L_40028,VEND_10016,,2025,1,DOC_76724427
COMP_A,PLANT_4,MAT_00002,728.91,1226.76,EUR,GI,2024-06-08,CC_1008,PC_109,G/L_40088,,CUST_50088,2024,6,DOC_70947635
COMP_B,PLANT_3,MAT_00086,970.45,280.34,EUR,SO,2023-07-09,CC_1002,PC_110,G/L_40015,,CUST_50010,2023,7,DOC_12620270
COMP_A,PLANT_2,MAT_00003,174.81,171.55,EUR,INV,2025-03-03,CC_1007,PC_107,G/L_40073,VEND_10006,CUST_50061,2025,3,DOC_91539544
COMP_A,PLANT_5,MAT_00018,547.04,6442.9,EUR,INV,2024-01-11,CC_1001,PC_105,G/L_40057,VEND_10093,CUST_50003,2024,1,DOC_93236342
COMP_C,PLANT_3,MAT_00091,813.47,7148.74,EUR,GR,2024-07-07,CC_1011,PC_110,G/L_40051,VEND_10091,,2024,7,DOC_62191568
COMP_D,PLANT_4,MAT_00028,146.16,8517.19,EUR,GI,2024-03-03,CC_1008,PC_109,G/L_40067,,CUST_50034,2024,3,DOC_01835725
COMP_C,PLANT_1,MAT_00047,601.7,7167.72,EUR,SO,2023-08-12,CC_1005,PC_109,G/L_40069,,CUST_50077,2023,8,DOC_72664304
COMP_B,PLANT_2,MAT_00059,385.87,435.47,EUR,GR,2024-03-07,CC_1013,PC_103,G/L_40028,VEND_10070,,2024,3,DOC_62946496
COMP_C,PLANT_1,MAT_00047,951.4,7743.42,EUR,GI,2024-09-21,CC_1003,PC_105,G/L_40044,,CUST_50087,2024,9,DOC_46140710
COMP_B,PLANT_3,MAT_00015,95.51,2544.46,EUR,SO,2023-10-16,CC_1020,PC_105,G/L_40007,,CUST_50095,2023,10,DOC_76609064
COMP_D,PLANT_4,MAT_00097,483.72,4971.35,EUR,GR,2025-01-04,CC_1009,PC_105,G/L_40044,VEND_10038,,2025,1,DOC_16831136
COMP_A,PLANT_5,MAT_00058,611.36,6053.34,EUR,INV,2025-01-05,CC_1002,PC_102,G/L_40013,VEND_10008,CUST_50023,2025,1,DOC_03857105
COMP_A,PLANT_3,MAT_00035,417.17,4522.12,EUR,PO,2025-04-13,CC_1008,PC_107,G/L_40027,VEND_10041,,2025,4,DOC_13871995
COMP_B,PLANT_5,MAT_00077,983.5,4819.94,EUR,GI,2025-02-03,CC_1017,PC_104,G/L_40034,,CUST_50100,2025,2,DOC_22222862
COMP_D,PLANT_5,MAT_00017,627.74,4351.32,EUR,SO,2024-03-02,CC_1009,PC_107,G/L_40006,,CUST_50049,2024,3,DOC_09163409
COMP_B,PLANT_2,MAT_00063,944.37,198.47,EUR,INV,2023-07-06,CC_1015,PC_103,G/L_40093,VEND_10038,CUST_50055,2023,7,DOC_77834599
COMP_B,PLANT_3,MAT_00078,166.47,6953.93,EUR,PO,2025-05-25,CC_1013,PC_103,G/L_40063,VEND_10002,,2025,5,DOC_55940162
COMP_D,PLANT_2,MAT_00008,870.94,3619.57,EUR,SO,2024-03-22,CC_1002,PC_101,G/L_40045,,CUST_50099,2024,3,DOC_75863519
COMP_D,PLANT_2,MAT_00065,641.46,2033.7,EUR,GI,2024-03-07,CC_1004,PC_101,G/L_40021,,CUST_50026,2024,3,DOC_44525107
COMP_B,PLANT_4,MAT_00083,228.36,2823.16,EUR,SO,2025-05-27,CC_1002,PC_103,G/L_40047,,CUST_50050,2025,5,DOC_25103396
COMP_D,PLANT_5,MAT_00093,423.63,4788.17,EUR,SO,2025-01-10,CC_1015,PC_103,G/L_40048,,CUST_50092,2025,1,DOC_37991124
COMP_C,PLANT_3,MAT_00020,260.97,4972.47,EUR,PO,2025-01-07,CC_1020,PC_110,G/L_40092,VEND_10056,,2025,1,DOC_36946304
COMP_D,PLANT_1,MAT_00076,988.92,7674.63,EUR,GR,2025-02-15,CC_1009,PC_104,G/L_40062,VEND_10040,,2025,2,DOC_97855583
COMP_A,PLANT_3,MAT_00062,593.28,7986.83,EUR,GI,2025-04-12,CC_1005,PC_106,G/L_40015,,CUST_50037,2025,4,DOC_45800378
COMP_B,PLANT_4,MAT_00029,255.94,4152.68,EUR,PO,2024-10-19,CC_1014,PC_106,G/L_40009,VEND_10094,,2024,10,DOC_82012207
COMP_C,PLANT_5,MAT_00082,113.45,6302.81,EUR,GI,2025-04-21,CC_1007,PC_104,G/L_40077,,CUST_50007,2025,4,DOC_39232329
COMP_D,PLANT_5,MAT_00038,189.67,241.35,EUR,SO,2024-08-16,CC_1019,PC_105,G/L_40038,,CUST_50013,2024,8,DOC_65876336
COMP_C,PLANT_3,MAT_00078,886.37,9470.24,EUR,GR,2025-01-15,CC_1007,PC_106,G/L_40050,VEND_10079,,2025,1,DOC_68045924
COMP_C,PLANT_4,MAT_00008,555.27,8629.27,EUR,GR,2024-11-03,CC_1018,PC_110,G/L_40077,VEND_10055,,2024,11,DOC_16977772
COMP_C,PLANT_5,MAT_00058,527.92,9013.96,EUR,SO,2024-04-08,CC_1004,PC_104,G/L_40083,,CUST_50062,2024,4,DOC_88625116
COMP_B,PLANT_2,MAT_00021,519.42,5499.76,EUR,GR,2025-01-12,CC_1006,PC_110,G/L_40006,VEND_10011,,2025,1,DOC_43678525
COMP_B,PLANT_1,MAT_00009,849.14,4648.26,EUR,GR,2025-04-06,CC_1011,PC_107,G/L_40059,VEND_10001,,2025,4,DOC_09196842
COMP_A,PLANT_1,MAT_00043,759.14,8763.32,EUR,GI,2023-09-30,CC_1013,PC_109,G/L_40082,,CUST_50044,2023,9,DOC_38070796
COMP_C,PLANT_3,MAT_00077,174.14,2443.28,EUR,SO,2024-05-23,CC_1005,PC_105,G/L_40059,,CUST_50026,2024,5,DOC_10167591
COMP_D,PLANT_4,MAT_00100,47.81,3756.27,EUR,PO,2025-03-24,CC_1005,PC_105,G/L_40062,VEND_10090,,2025,3,DOC_86147085
COMP_B,PLANT_2,MAT_00014,897.89,6669.89,EUR,GI,2024-10-28,CC_1015,PC_104,G/L_40079,,CUST_50009,2024,10,DOC_77369177
COMP_C,PLANT_5,MAT_00084,767.45,7618.55,EUR,PO,2025-02-09,CC_1015,PC_110,G/L_40007,VEND_10064,,2025,2,DOC_82680614
COMP_B,PLANT_5,MAT_00063,781.08,8408.11,EUR,INV,2024-04-08,CC_1020,PC_105,G/L_40027,VEND_10031,CUST_50080,2024,4,DOC_28818899
COMP_A,PLANT_3,MAT_00052,261.94,1279.81,EUR,SO,2024-09-19,CC_1016,PC_101,G/L_40055,,CUST_50067,2024,9,DOC_39829238
COMP_C,PLANT_2,MAT_00081,390.35,1338.04,EUR,PO,2024-07-15,CC_1010,PC_108,G/L_40032,VEND_10035,,2024,7,DOC_57280415
COMP_C,PLANT_4,MAT_00066,512.8,6965.84,EUR,SO,2024-10-04,CC_1003,PC_108,G/L_40045,,CUST_50033,2024,10,DOC_71508643
COMP_D,PLANT_4,MAT_00004,988.07,2689.13,EUR,GR,2024-06-04,CC_1005,PC_103,G/L_40091,VEND_10043,,2024,6,DOC_04892082
COMP_C,PLANT_3,MAT_00094,112.34,7614.29,EUR,GI,2024-05-10,CC_1009,PC_107,G/L_40033,,CUST_50026,2024,5,DOC_77299685
COMP_D,PLANT_1,MAT_00050,645.85,8215.36,EUR,GR,2025-04-17,CC_1019,PC_101,G/L_40023,VEND_10066,,2025,4,DOC_57746774
COMP_A,PLANT_5,MAT_00056,828.63,6574.3,EUR,SO,2024-05-19,CC_1018,PC_104,G/L_40009,,CUST_50096,2024,5,DOC_65577987
COMP_A,PLANT_5,MAT_00066,554.56,7295.83,EUR,INV,2024-05-18,CC_1007,PC_108,G/L_40057,VEND_10090,CUST_50096,2024,5,DOC_32095640
COMP_A,PLANT_1,MAT_00024,935.81,5938.44,EUR,PO,2024-01-26,CC_1013,PC_108,G/L_40043,VEND_10088,,2024,1,DOC_51671039
COMP_A,PLANT_5,MAT_00022,11.74,2035.17,EUR,GI,2023-08-09,CC_1015,PC_109,G/L_40018,,CUST_50070,2023,8,DOC_62198953
COMP_C,PLANT_5,MAT_00066,533.87,2736.26,EUR,SO,2023-08-07,CC_1006,PC_101,G/L_40000,,CUST_50029,2023,8,DOC_85616315
COMP_C,PLANT_3,MAT_00091,108.06,6326.23,EUR,SO,2023-09-25,CC_1014,PC_107,G/L_40029,,CUST_50097,2023,9,DOC_06221896
COMP_B,PLANT_2,MAT_00006,100.38,8047.84,EUR,GR,2025-02-07,CC_1001,PC_106,G/L_40084,VEND_10094,,2025,2,DOC_37542506
COMP_A,PLANT_5,MAT_00024,991.96,1012.86,EUR,GR,2024-04-12,CC_1014,PC_105,G/L_40028,VEND_10091,,2024,4,DOC_10006960
COMP_D,PLANT_4,MAT_00070,245.17,6676.51,EUR,PO,2025-06-24,CC_1020,PC_101,G/L_40013,VEND_10018,,2025,6,DOC_54296869
COMP_C,PLANT_3,MAT_00062,46.85,5098.48,EUR,SO,2024-03-31,CC_1001,PC_102,G/L_40072,,CUST_50031,2024,3,DOC_05168917
COMP_D,PLANT_3,MAT_00093,14.3,6159.12,EUR,GR,2024-07-25,CC_1019,PC_101,G/L_40075,VEND_10006,,2024,7,DOC_93181970
COMP_A,PLANT_3,MAT_00094,124.37,3763.31,EUR,PO,2024-05-01,CC_1013,PC_103,G/L_40059,VEND_10074,,2024,5,DOC_72308148
COMP_A,PLANT_4,MAT_00013,188.72,85.13,EUR,GI,2023-12-10,CC_1008,PC_109,G/L_40022,,CUST_50082,2023,12,DOC_94356617
COMP_A,PLANT_5,MAT_00064,892.97,736.86,EUR,SO,2023-07-07,CC_1001,PC_101,G/L_40042,,CUST_50097,2023,7,DOC_22527569
COMP_C,PLANT_2,MAT_00082,162.96,1436.94,EUR,SO,2023-10-07,CC_1008,PC_107,G/L_40035,,CUST_50013,2023,10,DOC_00213142
COMP_A,PLANT_1,MAT_00061,263.22,7006.2,EUR,SO,2024-11-14,CC_1014,PC_109,G/L_40088,,CUST_50073,2024,11,DOC_09200524
COMP_D,PLANT_4,MAT_00061,679.56,8897.23,EUR,GR,2024-07-28,CC_1012,PC_103,G/L_40017,VEND_10026,,2024,7,DOC_56772281
COMP_D,PLANT_5,MAT_00048,44.09,5074.46,EUR,GR,2023-07-31,CC_1015,PC_104,G/L_40021,VEND_10027,,2023,7,DOC_69071383
COMP_A,PLANT_5,MAT_00001,175.55,2968.7,EUR,PO,2025-03-22,CC_1009,PC_110,G/L_40035,VEND_10088,,2025,3,DOC_74918661
COMP_D,PLANT_1,MAT_00097,951.02,6416.55,EUR,GR,2025-03-20,CC_1014,PC_105,G/L_40030,VEND_10005,,2025,3,DOC_83987372
COMP_C,PLANT_1,MAT_00061,619.45,4093.25,EUR,INV,2024-04-22,CC_1020,PC_105,G/L_40091,VEND_10070,CUST_50038,2024,4,DOC_77978846
COMP_C,PLANT_4,MAT_00054,999.54,7794.75,EUR,INV,2025-05-24,CC_1005,PC_108,G/L_40079,VEND_10069,CUST_50030,2025,5,DOC_12003636
COMP_D,PLANT_5,MAT_00056,944.44,2072.82,EUR,SO,2025-07-03,CC_1004,PC_109,G/L_40037,,CUST_50072,2025,7,DOC_73900103
COMP_C,PLANT_5,MAT_00097,334.75,6023.6,EUR,PO,2024-11-06,CC_1013,PC_103,G/L_40026,VEND_10014,,2024,11,DOC_73775420
COMP_C,PLANT_2,MAT_00010,999.11,8589.97,EUR,GI,2023-08-20,CC_1018,PC_106,G/L_40017,,CUST_50087,2023,8,DOC_23331960
COMP_B,PLANT_3,MAT_00018,1.43,5875.4,EUR,SO,2023-11-06,CC_1019,PC_110,G/L_40047,,CUST_50043,2023,11,DOC_30253523
COMP_D,PLANT_2,MAT_00007,432.95,9501.09,EUR,GI,2023-12-06,CC_1011,PC_108,G/L_40045,,CUST_50030,2023,12,DOC_95325758
COMP_A,PLANT_5,MAT_00045,226.96,3400.51,EUR,GR,2024-08-16,CC_1011,PC_110,G/L_40090,VEND_10064,,2024,8,DOC_86173950
COMP_C,PLANT_3,MAT_00065,539.54,5453.01,EUR,GR,2024-11-12,CC_1001,PC_101,G/L_40077,VEND_10003,,2024,11,DOC_12947343
COMP_D,PLANT_1,MAT_00076,841.87,3563.5,EUR,PO,2025-01-16,CC_1006,PC_107,G/L_40030,VEND_10083,,2025,1,DOC_40400377
COMP_C,PLANT_5,MAT_00071,323.54,6206.9,EUR,SO,2024-08-29,CC_1019,PC_107,G/L_40070,,CUST_50011,2024,8,DOC_87530060
COMP_C,PLANT_2,MAT_00015,993.92,8917.83,EUR,SO,2023-09-20,CC_1003,PC_103,G/L_40077,,CUST_50019,2023,9,DOC_39158321
COMP_A,PLANT_3,MAT_00051,352.71,7167.83,EUR,PO,2025-02-19,CC_1004,PC_110,G/L_40040,VEND_10080,,2025,2,DOC_22240644
COMP_B,PLANT_5,MAT_00012,47.0,8513.42,EUR,PO,2025-05-31,CC_1013,PC_108,G/L_40097,VEND_10094,,2025,5,DOC_72921795
COMP_A,PLANT_3,MAT_00031,251.39,2744.16,EUR,GR,2025-05-05,CC_1006,PC_103,G/L_40001,VEND_10012,,2025,5,DOC_99204250
COMP_D,PLANT_1,MAT_00016,887.72,8546.96,EUR,SO,2023-12-05,CC_1018,PC_105,G/L_40027,,CUST_50034,2023,12,DOC_45556290
COMP_B,PLANT_3,MAT_00048,896.95,967.71,EUR,GI,2024-09-14,CC_1019,PC_106,G/L_40088,,CUST_50010,2024,9,DOC_99424065
COMP_B,PLANT_2,MAT_00060,741.83,6738.12,EUR,INV,2023-12-18,CC_1016,PC_103,G/L_40024,VEND_10079,CUST_50088,2023,12,DOC_99058066
COMP_C,PLANT_3,MAT_00041,695.03,5186.56,EUR,GR,2024-01-26,CC_1020,PC_109,G/L_40047,VEND_10025,,2024,1,DOC_23620186
COMP_A,PLANT_2,MAT_00012,451.55,2782.32,EUR,INV,2024-08-08,CC_1016,PC_108,G/L_40027,VEND_10005,CUST_50050,2024,8,DOC_07387839
COMP_B,PLANT_1,MAT_00044,506.16,2964.79,EUR,INV,2024-04-28,CC_1009,PC_106,G/L_40064,VEND_10039,CUST_50100,2024,4,DOC_99902298
COMP_B,PLANT_5,MAT_00026,105.8,8601.13,EUR,GI,2024-09-10,CC_1002,PC_102,G/L_40074,,CUST_50088,2024,9,DOC_70983540
COMP_C,PLANT_3,MAT_00018,872.35,6274.29,EUR,INV,2024-04-27,CC_1013,PC_106,G/L_40013,VEND_10006,CUST_50030,2024,4,DOC_96584324
COMP_C,PLANT_5,MAT_00087,33.19,6907.84,EUR,INV,2024-12-20,CC_1009,PC_109,G/L_40037,VEND_10098,CUST_50022,2024,12,DOC_52577287
COMP_A,PLANT_2,MAT_00017,847.89,6808.74,EUR,SO,2023-08-23,CC_1002,PC_105,G/L_40058,,CUST_50056,2023,8,DOC_70723769
COMP_A,PLANT_2,MAT_00085,387.76,9091.22,EUR,GI,2025-02-28,CC_1001,PC_105,G/L_40042,,CUST_50034,2025,2,DOC_20568174
COMP_D,PLANT_4,MAT_00063,650.33,8849.8,EUR,GI,2025-02-07,CC_1010,PC_110,G/L_40020,,CUST_50099,2025,2,DOC_14350094
COMP_B,PLANT_1,MAT_00009,517.37,3766.64,EUR,INV,2023-12-20,CC_1008,PC_104,G/L_40005,VEND_10059,CUST_50036,2023,12,DOC_95949398
COMP_C,PLANT_5,MAT_00087,629.36,6325.06,EUR,GI,2024-11-12,CC_1007,PC_109,G/L_40093,,CUST_50085,2024,11,DOC_91337043
COMP_D,PLANT_3,MAT_00061,584.36,1904.81,EUR,GI,2023-07-19,CC_1007,PC_102,G/L_40046,,CUST_50099,2023,7,DOC_52559860
COMP_B,PLANT_1,MAT_00042,18.59,3921.26,EUR,PO,2023-09-30,CC_1018,PC_102,G/L_40001,VEND_10080,,2023,9,DOC_72224081
COMP_A,PLANT_2,MAT_00078,475.46,4830.94,EUR,PO,2023-08-03,CC_1007,PC_104,G/L_40065,VEND_10024,,2023,8,DOC_08722828
COMP_C,PLANT_4,MAT_00042,445.28,2953.86,EUR,PO,2023-08-02,CC_1012,PC_103,G/L_40007,VEND_10042,,2023,8,DOC_18571743
COMP_D,PLANT_5,MAT_00009,425.5,4289.39,EUR,GI,2024-10-08,CC_1003,PC_107,G/L_40018,,CUST_50059,2024,10,DOC_95001673
COMP_A,PLANT_1,MAT_00057,303.24,5006.98,EUR,INV,2025-04-02,CC_1002,PC_106,G/L_40025,VEND_10074,CUST_50092,2025,4,DOC_76404976
COMP_A,PLANT_1,MAT_00050,303.09,9388.15,EUR,GI,2024-03-07,CC_1013,PC_102,G/L_40024,,CUST_50061,2024,3,DOC_70808751
